raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant_label,descriptor_count,clean_descriptor_count,descriptor_quality
961,505,Phainopepla (Male),Phainopepla,0,Phainopepla Male,short_variant,Male,8,2,needs_normalization|shared_variant_descriptor
961,505,Phainopepla (Male),Phainopepla,1,a photo of a male Phainopepla.,short_variant,Male,8,2,needs_normalization|shared_variant_descriptor
961,505,Phainopepla (Male),Phainopepla,2,a field guide photo of a male Phainopepla.,short_variant,Male,8,2,needs_normalization|shared_variant_descriptor
962,506,Snow Bunting (Nonbreeding),Snow Bunting,0,Snow Bunting Nonbreeding,short_variant,Nonbreeding,15,5,needs_normalization|shared_variant_descriptor
962,506,Snow Bunting (Nonbreeding),Snow Bunting,1,a photo of a nonbreeding Snow Bunting.,short_variant,Nonbreeding,15,5,needs_normalization|shared_variant_descriptor
962,506,Snow Bunting (Nonbreeding),Snow Bunting,2,a field guide photo of a nonbreeding Snow Bunting.,short_variant,Nonbreeding,15,5,needs_normalization|shared_variant_descriptor
963,507,Common Yellowthroat (Female/immature male),Common Yellowthroat,0,Common Yellowthroat Female or immature male,short_variant,Female or immature male,10,5,needs_normalization|shared_variant_descriptor
963,507,Common Yellowthroat (Female/immature male),Common Yellowthroat,1,a photo of a female or immature male Common Yellowthroat.,short_variant,Female or immature male,10,5,needs_normalization|shared_variant_descriptor
963,507,Common Yellowthroat (Female/immature male),Common Yellowthroat,2,a field guide photo of a female or immature male Common Yellowthroat.,short_variant,Female or immature male,10,5,needs_normalization|shared_variant_descriptor
964,508,American Redstart (Female/juvenile),American Redstart,0,American Redstart Female or juvenile,short_variant,Female or juvenile,13,4,needs_normalization|shared_variant_descriptor
964,508,American Redstart (Female/juvenile),American Redstart,1,a photo of a female or juvenile American Redstart.,short_variant,Female or juvenile,13,4,needs_normalization|shared_variant_descriptor
964,508,American Redstart (Female/juvenile),American Redstart,2,a field guide photo of a female or juvenile American Redstart.,short_variant,Female or juvenile,13,4,needs_normalization|shared_variant_descriptor
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,0,Magnolia Warbler Female or immature male,short_variant,Female or immature male,15,5,needs_normalization|shared_variant_descriptor
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,1,a photo of a female or immature male Magnolia Warbler.,short_variant,Female or immature male,15,5,needs_normalization|shared_variant_descriptor
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,2,a field guide photo of a female or immature male Magnolia Warbler.,short_variant,Female or immature male,15,5,needs_normalization|shared_variant_descriptor
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,0,"Bay-breasted Warbler Female, Nonbreeding male, Immature",short_variant,"Female, Nonbreeding male, Immature",16,5,needs_normalization|shared_variant_descriptor
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,1,"a photo of a female, nonbreeding male, immature Bay-breasted Warbler.",short_variant,"Female, Nonbreeding male, Immature",16,5,needs_normalization|shared_variant_descriptor
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,2,"a field guide photo of a female, nonbreeding male, immature Bay-breasted Warbler.",short_variant,"Female, Nonbreeding male, Immature",16,5,needs_normalization|shared_variant_descriptor
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,0,Chestnut-sided Warbler Female or immature male,short_variant,Female or immature male,10,5,needs_normalization|shared_variant_descriptor
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,1,a photo of a female or immature male Chestnut-sided Warbler.,short_variant,Female or immature male,10,5,needs_normalization|shared_variant_descriptor
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,2,a field guide photo of a female or immature male Chestnut-sided Warbler.,short_variant,Female or immature male,10,5,needs_normalization|shared_variant_descriptor
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,0,Blackpoll Warbler Female or juvenile,short_variant,Female or juvenile,10,5,needs_normalization|shared_variant_descriptor
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,1,a photo of a female or juvenile Blackpoll Warbler.,short_variant,Female or juvenile,10,5,needs_normalization|shared_variant_descriptor
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,2,a field guide photo of a female or juvenile Blackpoll Warbler.,short_variant,Female or juvenile,10,5,needs_normalization|shared_variant_descriptor
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,0,Black-throated Blue Warbler Female or Immature male,short_variant,Female or Immature male,10,5,needs_normalization|shared_variant_descriptor
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,1,a photo of a female or immature male Black-throated Blue Warbler.,short_variant,Female or Immature male,10,5,needs_normalization|shared_variant_descriptor
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,2,a field guide photo of a female or immature male Black-throated Blue Warbler.,short_variant,Female or Immature male,10,5,needs_normalization|shared_variant_descriptor
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,0,Lark Bunting Female or Nonbreeding male,short_variant,Female or Nonbreeding male,8,5,needs_normalization|shared_variant_descriptor
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,1,a photo of a female or nonbreeding male Lark Bunting.,short_variant,Female or Nonbreeding male,8,5,needs_normalization|shared_variant_descriptor
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,2,a field guide photo of a female or nonbreeding male Lark Bunting.,short_variant,Female or Nonbreeding male,8,5,needs_normalization|shared_variant_descriptor
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,0,White-throated Sparrow Tan striped or immature,short_variant,Tan striped or immature,12,5,needs_normalization|shared_variant_descriptor
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,1,a photo of a tan striped or immature White-throated Sparrow.,short_variant,Tan striped or immature,12,5,needs_normalization|shared_variant_descriptor
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,2,a field guide photo of a tan striped or immature White-throated Sparrow.,short_variant,Tan striped or immature,12,5,needs_normalization|shared_variant_descriptor
972,516,Harris's Sparrow (Immature),Harris's Sparrow,0,Harris's Sparrow Immature,short_variant,Immature,13,5,needs_normalization|shared_variant_descriptor
972,516,Harris's Sparrow (Immature),Harris's Sparrow,1,a photo of an immature Harris's Sparrow.,short_variant,Immature,13,5,needs_normalization|shared_variant_descriptor
972,516,Harris's Sparrow (Immature),Harris's Sparrow,2,a field guide photo of an immature Harris's Sparrow.,short_variant,Immature,13,5,needs_normalization|shared_variant_descriptor
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,0,White-crowned Sparrow Immature,short_variant,Immature,4,2,needs_normalization|shared_variant_descriptor
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,1,a photo of an immature White-crowned Sparrow.,short_variant,Immature,4,2,needs_normalization|shared_variant_descriptor
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,2,a field guide photo of an immature White-crowned Sparrow.,short_variant,Immature,4,2,needs_normalization|shared_variant_descriptor
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,0,Golden-crowned Sparrow Immature,short_variant,Immature,9,4,needs_normalization|shared_variant_descriptor
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,1,a photo of an immature Golden-crowned Sparrow.,short_variant,Immature,9,4,needs_normalization|shared_variant_descriptor
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,2,a field guide photo of an immature Golden-crowned Sparrow.,short_variant,Immature,9,4,needs_normalization|shared_variant_descriptor
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,0,Dark-eyed Junco White winged,short_variant,White winged,4,5,compact_verified
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,1,a photo of a white winged Dark-eyed Junco.,short_variant,White winged,4,5,compact_verified
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,2,a field guide photo of a white winged Dark-eyed Junco.,short_variant,White winged,4,5,compact_verified
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,0,Chipping Sparrow Immature or nonbreeding adult,short_variant,Immature or nonbreeding adult,9,5,needs_normalization|shared_variant_descriptor
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,1,a photo of an immature or nonbreeding adult Chipping Sparrow.,short_variant,Immature or nonbreeding adult,9,5,needs_normalization|shared_variant_descriptor
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,2,a field guide photo of an immature or nonbreeding adult Chipping Sparrow.,short_variant,Immature or nonbreeding adult,9,5,needs_normalization|shared_variant_descriptor
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,0,Scarlet Tanager Female or Nonbreeding Male,short_variant,Female or Nonbreeding Male,9,2,needs_normalization|shared_variant_descriptor
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,1,a photo of a female or nonbreeding male Scarlet Tanager.,short_variant,Female or Nonbreeding Male,9,2,needs_normalization|shared_variant_descriptor
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,2,a field guide photo of a female or nonbreeding male Scarlet Tanager.,short_variant,Female or Nonbreeding Male,9,2,needs_normalization|shared_variant_descriptor
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,0,Western Tanager Female or Nonbreeding Male,short_variant,Female or Nonbreeding Male,10,2,needs_normalization|shared_variant_descriptor
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,1,a photo of a female or nonbreeding male Western Tanager.,short_variant,Female or Nonbreeding Male,10,2,needs_normalization|shared_variant_descriptor
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,2,a field guide photo of a female or nonbreeding male Western Tanager.,short_variant,Female or Nonbreeding Male,10,2,needs_normalization|shared_variant_descriptor
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,0,Northern Cardinal Female or Juvenile,short_variant,Female or Juvenile,9,3,needs_normalization|shared_variant_descriptor
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,1,a photo of a female or juvenile Northern Cardinal.,short_variant,Female or Juvenile,9,3,needs_normalization|shared_variant_descriptor
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,2,a field guide photo of a female or juvenile Northern Cardinal.,short_variant,Female or Juvenile,9,3,needs_normalization|shared_variant_descriptor
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,0,Rose-breasted Grosbeak Female or immature male,short_variant,Female or immature male,11,5,needs_normalization|shared_variant_descriptor
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,1,a photo of a female or immature male Rose-breasted Grosbeak.,short_variant,Female or immature male,11,5,needs_normalization|shared_variant_descriptor
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,2,a field guide photo of a female or immature male Rose-breasted Grosbeak.,short_variant,Female or immature male,11,5,needs_normalization|shared_variant_descriptor
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,0,Black-headed Grosbeak Female or immature male,short_variant,Female or immature male,13,5,needs_normalization|shared_variant_descriptor
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,1,a photo of a female or immature male Black-headed Grosbeak.,short_variant,Female or immature male,13,5,needs_normalization|shared_variant_descriptor
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,2,a field guide photo of a female or immature male Black-headed Grosbeak.,short_variant,Female or immature male,13,5,needs_normalization|shared_variant_descriptor
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,0,Blue Grosbeak Female or juvenile,short_variant,Female or juvenile,10,4,needs_normalization|shared_variant_descriptor
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,1,a photo of a female or juvenile Blue Grosbeak.,short_variant,Female or juvenile,10,4,needs_normalization|shared_variant_descriptor
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,2,a field guide photo of a female or juvenile Blue Grosbeak.,short_variant,Female or juvenile,10,4,needs_normalization|shared_variant_descriptor
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,0,Lazuli Bunting Female or juvenile,short_variant,Female or juvenile,12,5,needs_normalization|shared_variant_descriptor
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,1,a photo of a female or juvenile Lazuli Bunting.,short_variant,Female or juvenile,12,5,needs_normalization|shared_variant_descriptor
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,2,a field guide photo of a female or juvenile Lazuli Bunting.,short_variant,Female or juvenile,12,5,needs_normalization|shared_variant_descriptor
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,0,Indigo Bunting Female or juvenile,short_variant,Female or juvenile,11,4,needs_normalization|shared_variant_descriptor
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,1,a photo of a female or juvenile Indigo Bunting.,short_variant,Female or juvenile,11,4,needs_normalization|shared_variant_descriptor
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,2,a field guide photo of a female or juvenile Indigo Bunting.,short_variant,Female or juvenile,11,4,needs_normalization|shared_variant_descriptor
985,529,Painted Bunting (Female/juvenile),Painted Bunting,0,Painted Bunting Female or juvenile,short_variant,Female or juvenile,8,2,needs_normalization|shared_variant_descriptor
985,529,Painted Bunting (Female/juvenile),Painted Bunting,1,a photo of a female or juvenile Painted Bunting.,short_variant,Female or juvenile,8,2,needs_normalization|shared_variant_descriptor
985,529,Painted Bunting (Female/juvenile),Painted Bunting,2,a field guide photo of a female or juvenile Painted Bunting.,short_variant,Female or juvenile,8,2,needs_normalization|shared_variant_descriptor
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,0,Bobolink Female or juvenile or nonbreeding male,short_variant,Female or juvenile or nonbreeding male,10,3,needs_normalization|shared_variant_descriptor
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,1,a photo of a female or juvenile or nonbreeding male Bobolink.,short_variant,Female or juvenile or nonbreeding male,10,3,needs_normalization|shared_variant_descriptor
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,2,a field guide photo of a female or juvenile or nonbreeding male Bobolink.,short_variant,Female or juvenile or nonbreeding male,10,3,needs_normalization|shared_variant_descriptor
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,0,Red-winged Blackbird Female or juvenile,short_variant,Female or juvenile,8,3,needs_normalization|shared_variant_descriptor
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,1,a photo of a female or juvenile Red-winged Blackbird.,short_variant,Female or juvenile,8,3,needs_normalization|shared_variant_descriptor
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,2,a field guide photo of a female or juvenile Red-winged Blackbird.,short_variant,Female or juvenile,8,3,needs_normalization|shared_variant_descriptor
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,0,Yellow-headed Blackbird Female or Immature Male,short_variant,Female or Immature Male,9,4,needs_normalization|shared_variant_descriptor
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,1,a photo of a female or immature male Yellow-headed Blackbird.,short_variant,Female or Immature Male,9,4,needs_normalization|shared_variant_descriptor
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,2,a field guide photo of a female or immature male Yellow-headed Blackbird.,short_variant,Female or Immature Male,9,4,needs_normalization|shared_variant_descriptor
989,533,Brewer's Blackbird (Male),Brewer's Blackbird,0,Brewer's Blackbird Male,short_variant,Male,11,1,needs_normalization|shared_variant_descriptor
989,533,Brewer's Blackbird (Male),Brewer's Blackbird,1,a photo of a male Brewer's Blackbird.,short_variant,Male,11,1,needs_normalization|shared_variant_descriptor
