raw_class_id,target,class_name,class_family,prompt_id,prompt,total_images,official_train_images,official_test_images
961,505,Phainopepla (Male),Phainopepla,2,a close-up bird photo showing the fine-grained field marks of a Phainopepla (Male).,71,36,35
962,506,Snow Bunting (Nonbreeding),Snow Bunting,0,"a photo of a Snow Bunting (Nonbreeding), a North American bird.",104,52,52
962,506,Snow Bunting (Nonbreeding),Snow Bunting,1,a field guide photograph of a Snow Bunting (Nonbreeding).,104,52,52
962,506,Snow Bunting (Nonbreeding),Snow Bunting,2,a close-up bird photo showing the fine-grained field marks of a Snow Bunting (Nonbreeding).,104,52,52
963,507,Common Yellowthroat (Female/immature male),Common Yellowthroat,0,"a photo of a Common Yellowthroat (Female/immature male), a North American bird.",116,56,60
963,507,Common Yellowthroat (Female/immature male),Common Yellowthroat,1,a field guide photograph of a Common Yellowthroat (Female/immature male).,116,56,60
963,507,Common Yellowthroat (Female/immature male),Common Yellowthroat,2,a close-up bird photo showing the fine-grained field marks of a Common Yellowthroat (Female/immature male).,116,56,60
964,508,American Redstart (Female/juvenile),American Redstart,0,"a photo of a American Redstart (Female/juvenile), a North American bird.",119,60,59
964,508,American Redstart (Female/juvenile),American Redstart,1,a field guide photograph of a American Redstart (Female/juvenile).,119,60,59
964,508,American Redstart (Female/juvenile),American Redstart,2,a close-up bird photo showing the fine-grained field marks of a American Redstart (Female/juvenile).,119,60,59
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,0,"a photo of a Magnolia Warbler (Female/immature male), a North American bird.",105,60,45
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,1,a field guide photograph of a Magnolia Warbler (Female/immature male).,105,60,45
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,2,a close-up bird photo showing the fine-grained field marks of a Magnolia Warbler (Female/immature male).,105,60,45
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,0,"a photo of a Bay-breasted Warbler (Female, Nonbreeding male, Immature), a North American bird.",60,31,29
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,1,"a field guide photograph of a Bay-breasted Warbler (Female, Nonbreeding male, Immature).",60,31,29
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,2,"a close-up bird photo showing the fine-grained field marks of a Bay-breasted Warbler (Female, Nonbreeding male, Immature).",60,31,29
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,0,"a photo of a Chestnut-sided Warbler (Female/immature male), a North American bird.",78,43,35
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,1,a field guide photograph of a Chestnut-sided Warbler (Female/immature male).,78,43,35
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,2,a close-up bird photo showing the fine-grained field marks of a Chestnut-sided Warbler (Female/immature male).,78,43,35
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,0,"a photo of a Blackpoll Warbler (Female/juvenile), a North American bird.",112,52,60
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,1,a field guide photograph of a Blackpoll Warbler (Female/juvenile).,112,52,60
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,2,a close-up bird photo showing the fine-grained field marks of a Blackpoll Warbler (Female/juvenile).,112,52,60
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,0,"a photo of a Black-throated Blue Warbler (Female/Immature male), a North American bird.",72,40,32
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,1,a field guide photograph of a Black-throated Blue Warbler (Female/Immature male).,72,40,32
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,2,a close-up bird photo showing the fine-grained field marks of a Black-throated Blue Warbler (Female/Immature male).,72,40,32
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,0,"a photo of a Lark Bunting (Female/Nonbreeding male), a North American bird.",67,35,32
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,1,a field guide photograph of a Lark Bunting (Female/Nonbreeding male).,67,35,32
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,2,a close-up bird photo showing the fine-grained field marks of a Lark Bunting (Female/Nonbreeding male).,67,35,32
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,0,"a photo of a White-throated Sparrow (Tan-striped/immature), a North American bird.",83,38,45
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,1,a field guide photograph of a White-throated Sparrow (Tan-striped/immature).,83,38,45
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,2,a close-up bird photo showing the fine-grained field marks of a White-throated Sparrow (Tan-striped/immature).,83,38,45
972,516,Harris's Sparrow (Immature),Harris's Sparrow,0,"a photo of a Harris's Sparrow (Immature), a North American bird.",67,33,34
972,516,Harris's Sparrow (Immature),Harris's Sparrow,1,a field guide photograph of a Harris's Sparrow (Immature).,67,33,34
972,516,Harris's Sparrow (Immature),Harris's Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Harris's Sparrow (Immature).,67,33,34
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,0,"a photo of a White-crowned Sparrow (Immature), a North American bird.",119,59,60
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,1,a field guide photograph of a White-crowned Sparrow (Immature).,119,59,60
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,2,a close-up bird photo showing the fine-grained field marks of a White-crowned Sparrow (Immature).,119,59,60
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,0,"a photo of a Golden-crowned Sparrow (Immature), a North American bird.",113,53,60
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,1,a field guide photograph of a Golden-crowned Sparrow (Immature).,113,53,60
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Golden-crowned Sparrow (Immature).,113,53,60
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,0,"a photo of a Dark-eyed Junco (White-winged), a North American bird.",13,4,9
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,1,a field guide photograph of a Dark-eyed Junco (White-winged).,13,4,9
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,2,a close-up bird photo showing the fine-grained field marks of a Dark-eyed Junco (White-winged).,13,4,9
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,0,"a photo of a Chipping Sparrow (Immature/nonbreeding adult), a North American bird.",98,52,46
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,1,a field guide photograph of a Chipping Sparrow (Immature/nonbreeding adult).,98,52,46
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Chipping Sparrow (Immature/nonbreeding adult).,98,52,46
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,0,"a photo of a Scarlet Tanager (Female/Nonbreeding Male), a North American bird.",66,38,28
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,1,a field guide photograph of a Scarlet Tanager (Female/Nonbreeding Male).,66,38,28
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,2,a close-up bird photo showing the fine-grained field marks of a Scarlet Tanager (Female/Nonbreeding Male).,66,38,28
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,0,"a photo of a Western Tanager (Female/Nonbreeding Male), a North American bird.",65,32,33
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,1,a field guide photograph of a Western Tanager (Female/Nonbreeding Male).,65,32,33
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,2,a close-up bird photo showing the fine-grained field marks of a Western Tanager (Female/Nonbreeding Male).,65,32,33
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,0,"a photo of a Northern Cardinal (Female/Juvenile), a North American bird.",120,60,60
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,1,a field guide photograph of a Northern Cardinal (Female/Juvenile).,120,60,60
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,2,a close-up bird photo showing the fine-grained field marks of a Northern Cardinal (Female/Juvenile).,120,60,60
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,0,"a photo of a Rose-breasted Grosbeak (Female/immature male), a North American bird.",101,53,48
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,1,a field guide photograph of a Rose-breasted Grosbeak (Female/immature male).,101,53,48
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,2,a close-up bird photo showing the fine-grained field marks of a Rose-breasted Grosbeak (Female/immature male).,101,53,48
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,0,"a photo of a Black-headed Grosbeak (Female/immature male), a North American bird.",89,41,48
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,1,a field guide photograph of a Black-headed Grosbeak (Female/immature male).,89,41,48
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,2,a close-up bird photo showing the fine-grained field marks of a Black-headed Grosbeak (Female/immature male).,89,41,48
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,0,"a photo of a Blue Grosbeak (Female/juvenile), a North American bird.",81,39,42
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,1,a field guide photograph of a Blue Grosbeak (Female/juvenile).,81,39,42
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,2,a close-up bird photo showing the fine-grained field marks of a Blue Grosbeak (Female/juvenile).,81,39,42
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,0,"a photo of a Lazuli Bunting (Female/juvenile), a North American bird.",44,22,22
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,1,a field guide photograph of a Lazuli Bunting (Female/juvenile).,44,22,22
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,2,a close-up bird photo showing the fine-grained field marks of a Lazuli Bunting (Female/juvenile).,44,22,22
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,0,"a photo of a Indigo Bunting (Female/juvenile), a North American bird.",88,49,39
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,1,a field guide photograph of a Indigo Bunting (Female/juvenile).,88,49,39
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,2,a close-up bird photo showing the fine-grained field marks of a Indigo Bunting (Female/juvenile).,88,49,39
985,529,Painted Bunting (Female/juvenile),Painted Bunting,0,"a photo of a Painted Bunting (Female/juvenile), a North American bird.",87,48,39
985,529,Painted Bunting (Female/juvenile),Painted Bunting,1,a field guide photograph of a Painted Bunting (Female/juvenile).,87,48,39
985,529,Painted Bunting (Female/juvenile),Painted Bunting,2,a close-up bird photo showing the fine-grained field marks of a Painted Bunting (Female/juvenile).,87,48,39
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,0,"a photo of a Bobolink (Female/juvenile/nonbreeding male), a North American bird.",69,36,33
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,1,a field guide photograph of a Bobolink (Female/juvenile/nonbreeding male).,69,36,33
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,2,a close-up bird photo showing the fine-grained field marks of a Bobolink (Female/juvenile/nonbreeding male).,69,36,33
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,0,"a photo of a Red-winged Blackbird (Female/juvenile), a North American bird.",120,60,60
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,1,a field guide photograph of a Red-winged Blackbird (Female/juvenile).,120,60,60
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,2,a close-up bird photo showing the fine-grained field marks of a Red-winged Blackbird (Female/juvenile).,120,60,60
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,0,"a photo of a Yellow-headed Blackbird (Female/Immature Male), a North American bird.",72,38,34
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,1,a field guide photograph of a Yellow-headed Blackbird (Female/Immature Male).,72,38,34
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,2,a close-up bird photo showing the fine-grained field marks of a Yellow-headed Blackbird (Female/Immature Male).,72,38,34
989,533,Brewer's Blackbird (Male),Brewer's Blackbird,0,"a photo of a Brewer's Blackbird (Male), a North American bird.",120,60,60
989,533,Brewer's Blackbird (Male),Brewer's Blackbird,1,a field guide photograph of a Brewer's Blackbird (Male).,120,60,60
989,533,Brewer's Blackbird (Male),Brewer's Blackbird,2,a close-up bird photo showing the fine-grained field marks of a Brewer's Blackbird (Male).,120,60,60
990,534,Brown-headed Cowbird (Female/Juvenile),Brown-headed Cowbird,0,"a photo of a Brown-headed Cowbird (Female/Juvenile), a North American bird.",103,54,49
990,534,Brown-headed Cowbird (Female/Juvenile),Brown-headed Cowbird,1,a field guide photograph of a Brown-headed Cowbird (Female/Juvenile).,103,54,49
990,534,Brown-headed Cowbird (Female/Juvenile),Brown-headed Cowbird,2,a close-up bird photo showing the fine-grained field marks of a Brown-headed Cowbird (Female/Juvenile).,103,54,49
991,535,Hooded Oriole (Female/Immature male),Hooded Oriole,0,"a photo of a Hooded Oriole (Female/Immature male), a North American bird.",69,34,35
991,535,Hooded Oriole (Female/Immature male),Hooded Oriole,1,a field guide photograph of a Hooded Oriole (Female/Immature male).,69,34,35
991,535,Hooded Oriole (Female/Immature male),Hooded Oriole,2,a close-up bird photo showing the fine-grained field marks of a Hooded Oriole (Female/Immature male).,69,34,35
992,536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,0,"a photo of a Bullock's Oriole (Female/Immature male), a North American bird.",64,28,36
992,536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,1,a field guide photograph of a Bullock's Oriole (Female/Immature male).,64,28,36
992,536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,2,a close-up bird photo showing the fine-grained field marks of a Bullock's Oriole (Female/Immature male).,64,28,36
993,537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,0,"a photo of a Baltimore Oriole (Female/Immature male), a North American bird.",98,50,48
993,537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,1,a field guide photograph of a Baltimore Oriole (Female/Immature male).,98,50,48
993,537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,2,a close-up bird photo showing the fine-grained field marks of a Baltimore Oriole (Female/Immature male).,98,50,48
994,538,Pine Grosbeak (Female/juvenile),Pine Grosbeak,0,"a photo of a Pine Grosbeak (Female/juvenile), a North American bird.",76,35,41
994,538,Pine Grosbeak (Female/juvenile),Pine Grosbeak,1,a field guide photograph of a Pine Grosbeak (Female/juvenile).,76,35,41
994,538,Pine Grosbeak (Female/juvenile),Pine Grosbeak,2,a close-up bird photo showing the fine-grained field marks of a Pine Grosbeak (Female/juvenile).,76,35,41
995,539,Purple Finch (Female/immature),Purple Finch,0,"a photo of a Purple Finch (Female/immature), a North American bird.",91,46,45
995,539,Purple Finch (Female/immature),Purple Finch,1,a field guide photograph of a Purple Finch (Female/immature).,91,46,45
995,539,Purple Finch (Female/immature),Purple Finch,2,a close-up bird photo showing the fine-grained field marks of a Purple Finch (Female/immature).,91,46,45
996,540,Cassin's Finch (Female/immature),Cassin's Finch,0,"a photo of a Cassin's Finch (Female/immature), a North American bird.",55,31,24
